commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
2ec6631af32c4b838338b88cad16d0ec3b532c4e,1,0,0,1,2.993576389,1,0.002012072,0.002012072,0.005405405,497,0,5,1,0,0,,1317111878
e1bbcd81c2944f298a6c05a33688ed789d1cfaac,1,0,0,1,0.005150463,1,0.015151515,0.015151515,0.005405405,66,0,1,1,0,0,,1317112293
b3b4b715f88dfb1167024dee23fccb33d1accaa1,1,0,0,1,2.941770833,1,0.007425743,0.002475248,0.005405405,404,0,5,1,0,0,,1317114583
2937dc083e9513b43fcb489522c0995d8ef4f391,1,0,0,1,2.810844907,1,0.218947368,0.273684211,0.016216216,336,1.555520509,12,2,0,0,,1317180559
aa3f8292cc012f0acb48ba439bdfa33c97b64fca,1,0,0,1,0.010428241,1,0.329113924,0.037974684,0.005405405,79,0,4,1,0,0,,1317181460
0c8d942b5d7bcf4a5fa97a2cdda020f9c0799ca1,1,0,0,1,0.011927083,2,0.053738318,0.023364486,0.010810811,336,0.994030211,8,2,0,0,,1317182040
daf093da0f7c4f7e7253cf90f7949e7285946ad4,1,0,0,1,0.116359954,2,0.4375,0.045454545,0.021505376,183,1.377299341,9,1,0,0,,1317191353
1fea7a49a6d3ab72dac09e398ac988e0831c6832,1,0,0,1,0.077204861,2,0.135957066,0.064400716,0.010752688,380,0.99631652,8,2,0,0,,1317193367
ed8729ea578e4e2e2d7fe0026d458b3d5b1e3738,1,0,0,1,0.006944444,1,0.056338028,0.036619718,0.010752688,180,0.195909271,4,1,0,0,,1317193967
7fa873d10e147e2363c064f0c3ca64893022e51a,1,0,0,34,3.51556713,1,0.746987952,0.012048193,0.153846154,61,0.276195428,5,1,0,0,,1317195352
59998cfc18dcc2098f91339674dfe3f47c9f24e4,1,0,0,1,4.368900463,1,0.215053763,0.086021505,0.005376344,93,0,1,1,0,0,,1317237887
2c0b7510ab8ad1e2eca305ad3607814745b142e6,1,0,0,1,0,0,0.111842105,0.032894737,0.005376344,152,0,4,1,0,0,,1317239144
0e57b733915941034ba5130c40b077635eecaf2f,1,0,0,1,0.014675926,1,0.031578947,0.010526316,0.005376344,95,0,1,1,0,0,,1317239155
8336885d725e5dac598e86f174baa61aa731d1ed,1,0,0,1,0,0,0.0625,0,0.005376344,48,0,5,1,0,0,,1317239897
8d236fcf9703cceb6c7f0678a382c5d36648b85a,1,0,0,1,4.162916667,1,0.03030303,0.03030303,0.005376344,33,0,0,0,0,0,,1317251729
028d76c59fed1d830d5c0b3d304c9ff921994539,1,0,0,1,0.000358796,1,0.03030303,0.03030303,0.005376344,33,0,0,0,0,0,,1317251760
3c4f437f59c3a52b2e48a4e38b2072f05fb58262,1,0,0,34,0.662824074,1,0.045454545,0.045454545,0.076923077,22,0,0,0,0,0,,1317252620
feaafd4b4ea61a88f8627bc962adcfd7433578d9,1,0,0,1,1.932604167,1,0.014,0.008,0.005376344,500,0,5,1,0,0,,1317278855
6a3f94e142fae9245093fc27cd5e704e3dc68f61,1,0,0,1,1.071284722,1,0.02173913,0,0.005376344,184,0,4,1,0,0,,1317286526
14680ff56a8894ef2dd7380c2ed0aee364aadc98,1,0,0,1,0.628935185,1,0.036649215,0,0.005376344,191,0,4,1,0,0,,1317340866
476e9101d52a1f38531cb71a7565c7db1472b234,1,0,0,1,1.730833333,1,0.006410256,0.006410256,0.005376344,156,0,5,1,0,0,,1317340897
4aa082dbefd01d72aa745a9b6593bad2bc6352d6,1,0,0,1,1.754664352,1,0.24,0.053333333,0.076923077,75,0,5,1,0,0,,1317346955
ef3020a425fcb3e4fb85dcf107b9d4c0ba7a14b2,1,0,0,1,0,0,0.989276139,0,0.235294118,114,1.911527947,5,1,0,0,,1317346982
9d267e8da0b9ab81aecc39903517beeaaaf2ea53,1,0,0,1,14.64583333,1,0.02,0.02,0.058823529,100,0,5,1,0,0,,1317415845
a95b418fc34fe6d7e4ca54f81123eb66e2aa1fda,1,0,0,1,2.191944444,1,0.012658228,0,0.005376344,158,0,5,1,0,0,,1317530281
57ddaae5fd72ff2cef6d179568640b1fac8f4f08,1,0,0,1,0,0,0.01010101,0.01010101,0.005376344,198,0,5,1,0,0,,1317530305
26125afa8590d883d321ce4911013f4fa5a7d6f3,1,0,0,1,0,0,0.121621622,0.081081081,0.005376344,74,0,5,1,0,0,,1317530321
084bbbbe7f2aea90f2dec536d54aa60ee448cd60,1,0,0,1,0,0,0.131578947,0.026315789,0.005376344,38,0,5,1,0,0,,1317530343
5aa6e3d9bfbebfb80676b9cd4db819aac17f8201,1,0,0,1,4.437372685,1,0.144144144,0.009009009,0.005376344,111,0,1,1,0,0,,1317622544
d353e6be58ac830e7cd20a10c05d84d2651cce2a,1,0,0,34,4.519091435,2,0.032520325,0.024390244,0.117647059,101,0.863120569,5,1,1,0,,1317724682
6fd04ab71949e39d6914cd49c94205e655fbf190,1,0,0,1,10.38878472,1,0.150568182,0,0.010752688,291,0.612196127,5,1,0,0,,1317756000
ccbf578c730da0b1e745387a65c3df8b0a2f8f2a,1,0,0,2,8.250353009,2,0.0070609,0.000882613,0.016129032,683,1.435520504,9,2,0,0,,1317771764
0699624e1dc9b736220f135112448e4474c00446,1,0,0,2,0.2546875,1,0.010416667,0.005208333,0.005376344,384,0,4,1,1,0,,1317793769
fa9e007c8259f4abe946768395ef534e73a37fac,1,0,0,2,0.049259259,1,0.010362694,0.005181347,0.005376344,386,0,4,1,0,0,,1317798025
31f06a9aa07c8f086d2c3aa70fa8f2a5d56cc333,1,0,0,2,0,3,0.010224949,0.029652352,0.021505376,404,1.350208434,12,2,0,0,,1318261348
2e410513e75ec9b584c50a92bec5f24b057b3836,1,0,0,1,13.92820602,1,0.002469136,0,0.005376344,405,0,5,1,0,0,,1318317980
3226a1ce4641c256134de995d673596e8aa4c603,1,0,0,1,8.049189815,1,0.169230769,0.030769231,0.005376344,130,0,1,1,0,0,,1318317994
26409830d4c0a59b7236269b041bbed6a81f7960,1,0,0,2,0.660011574,1,0.042990654,0.007476636,0.010752688,405,0.228538144,6,2,1,0,,1318318373
98072862b9c04eb27a2c445254d62f4beb5ed380,1,0,0,1,0,0,0.018867925,0.003144654,0.005376344,318,0,5,1,0,0,,1318458650
18dd7423be41313c7476b8981a650dab9b3429a6,1,0,0,2,2.283900463,1,0.018867925,0.003144654,0.005376344,318,0,5,1,0,0,,1318458677
f597bb120ff8fafc5d5df48e92fb01cb0eea0aa3,1,0,0,20,0,54,0.247498551,0.669077803,1.370967742,7968,6.141154328,47,5,0,0,,1318928729
fe268549697a59e6a616bb1434f4abf2bcb826ac,1,0,0,1,24.53392361,1,0.002257336,0,0.005376344,443,0,4,1,0,0,,1318978112
fbe24e6cc19ccf9bfd3e7345305017826ad3122e,1,0,0,2,7.63599537,1,0.00982801,0.004914005,0.005376344,407,0,5,1,0,0,,1318978123
c89270bb7d92c04bb38b987f14933281bb39f706,1,0,0,1,18.5270081,2,0.154403068,0.166302283,0.204301075,7948,3.881458908,12,1,0,0,,1318991754
4eb942239e4a2495de6b55e84a28321fc3652908,1,0,0,1,0.104803241,1,0.017931034,0.016551724,0.010752688,642,0.998845536,5,1,1,0,,1319000809
8615889b4f5d3e701f731dc860847ae21dffca9b,1,0,0,1,1.438439604,4,0.077604368,0.077604368,0.188172043,7948,3.736707284,11,1,0,0,,1319009019
44825be9bde250a1b84679ea7bab4727a9ed9e9d,1,0,0,1,7.086971933,4,0.092182754,0.004897403,0.080213904,8728,2.25359143,16,2,0,0,,1319076556
b419a6b2a3163da87f339b379c084eb26162d83f,1,469,1,270,0,5,0.101882402,0.220446411,0.216689719,44115,7.733403597,497,9,0,0,,1319077595
02cfd6b1e6798c51c5ddd4bf8c925374a61a7dd7,1,0,0,260,0,6,0.022130095,0.049515357,0.02351314,2335,4.217741631,68,6,0,0,,1319082736
c50f960974a3d78b137f79c634d544872a8b4ea5,1,0,0,267,19.86698044,3,0.088911214,0.030917996,0.052097741,2568,5.982961036,210,7,0,0,,1319084072
bc9a360701e47d2d123b139eaa4c4b50329c0148,1,0,0,249,0.001134259,1,0.001686341,0,0.000461042,593,0,0,0,0,0,,1319085099
eb3601f70af7f4e27ba9c97bbd1693777c2468c4,1,0,0,257,11.13892593,4,0.007412687,0.017533856,0.006915629,1415,3.595693071,15,2,0,0,,1319089657
51e784c93228a1b01728c994a5c74f717adb0848,1,0,0,257,0.013113426,1,0.016937191,0.007198306,0.006915629,1416,3.540039552,15,2,0,0,,1319094127
a17ae044738eb82ec8a93331156fe539dc6ad929,1,0,0,259,6.4525,1,0.047811374,0.020412619,0.019345924,2322,4.422328683,112,6,0,0,,1319098756
a1ac4b45a25de4cb3832940df36b268ce5f2ccb1,1,0,0,249,0.001111111,1,0.001689189,0,0.000460617,592,0,0,0,0,0,,1319103610
fd70341f62851e1ce5e56e30887c02d835cf2424,1,0,0,265,9.959444444,1,0.042834716,0.015212678,0.027637034,2568,4.915873368,120,6,0,0,,1319171520
0cd570749ce314c3af21c4d90746a9615c82f54c,1,0,0,249,0.000555556,1,0.001686341,0,0.000460617,593,0,0,0,0,0,,1319171532
7ffb9cc0642bb673ac6acdf5214ea02e429705d3,1,0,0,257,1.46787037,1,0.024507626,0.009921516,0.014739751,2322,4.293229795,48,5,0,0,,1319174313
92174d8fef1b37e636c45fd0fc3f3b3b137a1637,1,0,0,257,0.58175,3,0.011455659,0.026795707,0.018441678,2335,4.565871996,78,6,0,0,,1319255386
acc414cfcbb2dcb53af07bf622813e862083e1aa,1,0,0,258,0,5,0.231929672,0.06772303,0.017383349,2322,4.214168795,48,5,0,0,,1319257754
576577b3daf5c3b5954fb6d5a2f2cb3323b8c489,1,0,0,275,67.67808572,2,0.139710124,0.045459362,0.123445417,10690,7.030748058,340,9,0,0,,1319257777
c3fbb15f25022a29bb4e3e2297c358c398cb1b9e,1,0,0,274,40.58261574,1,0.154790668,0.033033628,0.08475357,2568,6.748515815,259,8,0,0,,1319268518
85663513f5cea9d25b8dcd5672053ad1aa359f40,1,0,0,257,3.440752315,1,0.02637206,0.010756172,0.018424689,2322,4.569318225,78,6,0,0,,1319269097
